uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,samplingImpracticalRemarks,samplingImpractical,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy
"5c0c43e3-5a2b-4a03-9d9a-df32a5f189a1","KONZ_025.birdGrid.brd","D06","KONZ","KONZ_025","distributed","B3","deciduousForest",39.103817,-96.595940,"WGS84",250.5,335.4,0.5,"2019-06-06T14:04Z",,"OK","KONZ_025.B3.2019-06-06",95,40,83,74,"grassland",22,4,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"056e211b-394b-4796-969c-aaab3f6c42f3","KONZ_025.birdGrid.brd","D06","KONZ","KONZ_025","distributed","C3","deciduousForest",39.103817,-96.595940,"WGS84",250.5,335.4,0.5,"2019-06-06T14:24Z",,"OK","KONZ_025.C3.2019-06-06",95,40,83,74,"riparian",22,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"c9814e0d-a5f1-4e54-a27d-122199b51ca3","KONZ_025.birdGrid.brd","D06","KONZ","KONZ_025","distributed","C2","deciduousForest",39.103817,-96.595940,"WGS84",250.5,335.4,0.5,"2019-06-06T14:49Z",,"OK","KONZ_025.C2.2019-06-06",95,40,83,74,"deciduous forest",23,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"8298b1a0-a66a-421a-a54a-4456a8c1d2d9","KONZ_025.birdGrid.brd","D06","KONZ","KONZ_025","distributed","C1","deciduousForest",39.103817,-96.595940,"WGS84",250.5,335.4,0.5,"2019-06-06T15:09Z",,"OK","KONZ_025.C1.2019-06-06",95,40,83,74,"deciduous forest",25,21,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"574400a7-982b-418d-8ff6-7ef3aef856c6","KONZ_025.birdGrid.brd","D06","KONZ","KONZ_025","distributed","B2","deciduousForest",39.103817,-96.595940,"WGS84",250.5,335.4,0.5,"2019-06-11T12:20Z",,"OK","KONZ_025.B2.2019-06-11",40,40,70,48,"riparian",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"47d21873-8a29-4414-9859-77038867c639","KONZ_025.birdGrid.brd","D06","KONZ","KONZ_025","distributed","B1","deciduousForest",39.103817,-96.595940,"WGS84",250.5,335.4,0.5,"2019-06-11T12:34Z",,"OK","KONZ_025.B1.2019-06-11",40,40,70,48,"grassland",16,4,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"6dfe850c-e0e1-4a4d-8ec5-ca93c3160ab0","KONZ_025.birdGrid.brd","D06","KONZ","KONZ_025","distributed","A1","deciduousForest",39.103817,-96.595940,"WGS84",250.5,335.4,0.5,"2019-06-11T12:53Z",,"OK","KONZ_025.A1.2019-06-11",40,40,70,48,"grassland",18,5,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"7a6c48cc-aca1-40ec-a3e1-60a12c9daf45","KONZ_025.birdGrid.brd","D06","KONZ","KONZ_025","distributed","A2","deciduousForest",39.103817,-96.595940,"WGS84",250.5,335.4,0.5,"2019-06-11T13:13Z",,"OK","KONZ_025.A2.2019-06-11",40,40,70,48,"deciduous forest",19,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"8ad0f573-84d8-4809-bdd1-d8fdc085aa8d","KONZ_025.birdGrid.brd","D06","KONZ","KONZ_025","distributed","A3","deciduousForest",39.103817,-96.595940,"WGS84",250.5,335.4,0.5,"2019-06-11T13:33Z",,"OK","KONZ_025.A3.2019-06-11",40,40,70,48,"grassland",20,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"1b311d05-7dba-4a59-8cac-da8092735079","KONZ_003.birdGrid.brd","D06","KONZ","KONZ_003","distributed","B3","grasslandHerbaceous",39.087848,-96.570104,"WGS84",250.1,404.8,0.1,"2019-06-11T14:18Z",,"OK","KONZ_003.B3.2019-06-11",35,35,46,43,"shrubland",23,5,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"21cc3bda-6ed9-4327-be0e-b4575ad118b6","KONZ_003.birdGrid.brd","D06","KONZ","KONZ_003","distributed","A3","grasslandHerbaceous",39.087848,-96.570104,"WGS84",250.1,404.8,0.1,"2019-06-11T14:35Z",,"OK","KONZ_003.A3.2019-06-11",35,35,46,43,"grassland",22,8,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"76524860-3bb2-40a9-a7fd-d128ba302c5f","KONZ_003.birdGrid.brd","D06","KONZ","KONZ_003","distributed","A2","grasslandHerbaceous",39.087848,-96.570104,"WGS84",250.1,404.8,0.1,"2019-06-11T14:52Z",,"OK","KONZ_003.A2.2019-06-11",35,35,46,43,"shrubland",21,6,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"7e84ed12-9798-4292-8dab-5ab1847a17a4","KONZ_003.birdGrid.brd","D06","KONZ","KONZ_003","distributed","A1","grasslandHerbaceous",39.087848,-96.570104,"WGS84",250.1,404.8,0.1,"2019-06-11T15:17Z",,"OK","KONZ_003.A1.2019-06-11",35,35,46,43,"shrubland",22,15,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"687862fa-a370-4a16-9e2d-97084dbc0c42","KONZ_003.birdGrid.brd","D06","KONZ","KONZ_003","distributed","B1","grasslandHerbaceous",39.087848,-96.570104,"WGS84",250.1,404.8,0.1,"2019-06-11T15:34Z",,"OK","KONZ_003.B1.2019-06-11",35,35,46,43,"shrubland",22,10,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"cd27ab30-32a4-410c-b9c5-8939b9e313cb","KONZ_003.birdGrid.brd","D06","KONZ","KONZ_003","distributed","C1","grasslandHerbaceous",39.087848,-96.570104,"WGS84",250.1,404.8,0.1,"2019-06-11T15:56Z",,"OK","KONZ_003.C1.2019-06-11",35,35,46,43,"grassland",23,19,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
