uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy
"6a857505-6f2f-4dc5-9158-160cb39f3b72","KONA_004.basePlot.brd","D06","KONA","KONA_004","distributed","21","2021-06-20T11:04Z","KONA_004.21.2021-06-20",1,"Y","HOLA","Eremophila alpestris","species","Horned Lark",162,"singing","No","Unknown",1,,"DBECK"
"81bcc870-8a7d-4722-b58b-00058f7c8200","KONA_004.basePlot.brd","D06","KONA","KONA_004","distributed","21","2021-06-20T11:04Z","KONA_004.21.2021-06-20",6,"Y","HOLA","Eremophila alpestris","species","Horned Lark",214,"singing","No","Unknown",1,,"DBECK"
"0c8873a7-a660-4356-9af2-2283fb94a1df","KONA_004.basePlot.brd","D06","KONA","KONA_004","distributed","21","2021-06-20T11:04Z","KONA_004.21.2021-06-20",4,"Y","BRTH","Toxostoma rufum","species","Brown Thrasher",412,"singing","No","Unknown",1,,"DBECK"
"62331915-00aa-4254-83b9-d2554a2dbb49","KONA_004.basePlot.brd","D06","KONA","KONA_004","distributed","21","2021-06-20T11:04Z","KONA_004.21.2021-06-20",4,"Y","DICK","Spiza americana","species","Dickcissel",464,"singing","No","Unknown",1,,"DBECK"
"395d4d64-a58e-4b71-8ac8-29dfb1d891b1","KONA_004.basePlot.brd","D06","KONA","KONA_004","distributed","21","2021-06-20T11:04Z","KONA_004.21.2021-06-20",5,"Y","AMCR","Corvus brachyrhynchos","species","American Crow",466,"singing","No","Unknown",1,,"DBECK"
"6da7b31f-443c-475d-9994-f1b7816ec288","KONA_004.basePlot.brd","D06","KONA","KONA_004","distributed","21","2021-06-20T11:04Z","KONA_004.21.2021-06-20",1,"Y","EAME","Sturnella magna","species","Eastern Meadowlark",264,"singing","No","Unknown",1,,"DBECK"
"22e68d67-deed-4835-903b-394889296692","KONA_004.basePlot.brd","D06","KONA","KONA_004","distributed","21","2021-06-20T11:04Z","KONA_004.21.2021-06-20",1,"Y","EAME","Sturnella magna","species","Eastern Meadowlark",210,"singing","No","Unknown",1,,"DBECK"
"606ec4cd-7f21-46d2-99c8-fb4250f9e286","KONA_004.basePlot.brd","D06","KONA","KONA_004","distributed","21","2021-06-20T11:04Z","KONA_004.21.2021-06-20",3,"Y","RBWO","Melanerpes carolinus","species","Red-bellied Woodpecker",530,"calling","No","Unknown",1,,"DBECK"
"c46145e9-a558-4c82-9e22-c6570b3f4413","KONA_004.basePlot.brd","D06","KONA","KONA_004","distributed","21","2021-06-20T11:04Z","KONA_004.21.2021-06-20",1,"Y","EAME","Sturnella magna","species","Eastern Meadowlark",155,"singing","No","Unknown",1,,"DBECK"
"b4c0b3b6-3f78-4971-ab5a-a42f14bf20ae","KONA_004.basePlot.brd","D06","KONA","KONA_004","distributed","21","2021-06-20T11:04Z","KONA_004.21.2021-06-20",1,"Y","DICK","Spiza americana","species","Dickcissel",179,"singing","No","Unknown",1,,"DBECK"
"0af7b369-db4c-42c5-acf2-47d69a13fff1","KONA_004.basePlot.brd","D06","KONA","KONA_004","distributed","21","2021-06-20T11:04Z","KONA_004.21.2021-06-20",4,"Y","NOBO","Colinus virginianus","species","Northern Bobwhite",403,"singing","No","Unknown",1,,"DBECK"
"94ede509-c080-4bad-a93f-86a93154e231","KONA_004.basePlot.brd","D06","KONA","KONA_004","distributed","21","2021-06-20T11:04Z","KONA_004.21.2021-06-20",2,"Y","EAME","Sturnella magna","species","Eastern Meadowlark",277,"singing","No","Unknown",1,,"DBECK"
"8306cb3d-455d-4447-be6f-dd6ff9c85c0b","KONA_004.basePlot.brd","D06","KONA","KONA_004","distributed","21","2021-06-20T11:04Z","KONA_004.21.2021-06-20",2,"Y","HOLA","Eremophila alpestris","species","Horned Lark",112,"calling","No","Unknown",1,,"DBECK"
"f932c728-7c2f-441c-9005-d2b63f4ebdca","KONA_020.basePlot.brd","D06","KONA","KONA_020","distributed","21","2021-06-20T12:10Z","KONA_020.21.2021-06-20",4,"Y","EAME","Sturnella magna","species","Eastern Meadowlark",64,"calling","Yes","Unknown",1,,"DBECK"
"5d6225c3-507c-445b-9ea0-114d3a7993f9","KONA_020.basePlot.brd","D06","KONA","KONA_020","distributed","21","2021-06-20T12:10Z","KONA_020.21.2021-06-20",1,"Y","AMCR","Corvus brachyrhynchos","species","American Crow",340,"singing","No","Unknown",1,,"DBECK"
"be7ff43c-c1b8-4634-b626-a4b35cb51dae","KONA_020.basePlot.brd","D06","KONA","KONA_020","distributed","21","2021-06-20T12:10Z","KONA_020.21.2021-06-20",2,"Y","NOBO","Colinus virginianus","species","Northern Bobwhite",209,"singing","No","Unknown",1,,"DBECK"
"cd71f8d3-7806-41a8-adbe-a6733679b39c","KONA_020.basePlot.brd","D06","KONA","KONA_020","distributed","21","2021-06-20T12:10Z","KONA_020.21.2021-06-20",1,"Y","EAME","Sturnella magna","species","Eastern Meadowlark",186,"singing","No","Unknown",1,,"DBECK"
"4762f3b1-cbbe-4468-a4f9-956c66f91616","KONA_020.basePlot.brd","D06","KONA","KONA_020","distributed","21","2021-06-20T12:10Z","KONA_020.21.2021-06-20",1,"Y","HOLA","Eremophila alpestris","species","Horned Lark",145,"singing","No","Unknown",1,,"DBECK"
"db9d2674-c286-4b10-9d68-9d3689df9fa8","KONA_020.basePlot.brd","D06","KONA","KONA_020","distributed","21","2021-06-20T12:10Z","KONA_020.21.2021-06-20",1,"Y","UPSA","Bartramia longicauda","species","Upland Sandpiper",84,"calling","Yes","Unknown",1,,"DBECK"
"f17f8389-c3c1-45a1-9017-ee357025454f","KONA_020.basePlot.brd","D06","KONA","KONA_020","distributed","21","2021-06-20T12:10Z","KONA_020.21.2021-06-20",3,"Y","EAME","Sturnella magna","species","Eastern Meadowlark",245,"calling","No","Unknown",1,,"DBECK"
"1c3921c0-5de6-40bb-8ee8-d0154a6db023","KONA_020.basePlot.brd","D06","KONA","KONA_020","distributed","21","2021-06-20T12:10Z","KONA_020.21.2021-06-20",4,"Y","EAME","Sturnella magna","species","Eastern Meadowlark",231,"calling","No","Unknown",2,,"DBECK"
"c353441a-ebf0-4789-9f80-06e5292eda7f","KONA_020.basePlot.brd","D06","KONA","KONA_020","distributed","21","2021-06-20T12:10Z","KONA_020.21.2021-06-20",5,"Y","NOCA","Cardinalis cardinalis","species","Northern Cardinal",324,"calling","No","Unknown",1,,"DBECK"
"10a51125-67a2-482e-b480-829d684b0d9d","KONA_020.basePlot.brd","D06","KONA","KONA_020","distributed","21","2021-06-20T12:10Z","KONA_020.21.2021-06-20",1,"Y","RBWO","Melanerpes carolinus","species","Red-bellied Woodpecker",420,"singing","No","Unknown",1,,"DBECK"
"00eee097-e7f3-4a90-9e4e-153226403b15","KONA_020.basePlot.brd","D06","KONA","KONA_020","distributed","21","2021-06-20T12:10Z","KONA_020.21.2021-06-20",1,"Y","EAME","Sturnella magna","species","Eastern Meadowlark",249,"singing","No","Unknown",1,,"DBECK"
