uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,samplingImpracticalRemarks,samplingImpractical,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy
"c55f83a4-0da9-4097-82b1-edc3e01cd1ee","SCBI_018.basePlot.brd","D02","SCBI","SCBI_018","distributed","21","deciduousForest",38.870965,-78.157532,"WGS84",20.2,372.3,0.3,"2021-05-27T09:56Z",,"OK","SCBI_018.21.2021-05-27",0,0,78,78,"deciduous forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"3b8f9788-d12f-42ed-a3d8-e851244239a5","SCBI_014.basePlot.brd","D02","SCBI","SCBI_014","distributed","21","deciduousForest",38.867075,-78.163552,"WGS84",20.1,390.8,0.2,"2021-05-27T10:22Z",,"OK","SCBI_014.21.2021-05-27",0,0,86,86,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"3e04e84d-6022-432d-bbb0-ae2e4e3e41ea","SCBI_019.basePlot.brd","D02","SCBI","SCBI_019","distributed","21","deciduousForest",38.900642,-78.175704,"WGS84",20.1,304.6,0.1,"2021-05-27T11:05Z",,"OK","SCBI_019.21.2021-05-27",0,0,75,75,"deciduous forest",19,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"caf6fdb0-b09a-41dc-9f8f-97c40ce67b4c","SCBI_005.basePlot.brd","D02","SCBI","SCBI_005","distributed","21","deciduousForest",38.900538,-78.161860,"WGS84",20.2,270.7,0.3,"2021-05-27T11:26Z",,"OK","SCBI_005.21.2021-05-27",0,0,78,78,"deciduous forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"74be8124-5de9-4aa0-a9bf-4c0618d3b8a1","SCBI_021.basePlot.brd","D02","SCBI","SCBI_021","distributed","21","deciduousForest",38.900853,-78.152880,"WGS84",20.1,318.1,0.1,"2021-05-27T11:50Z",,"OK","SCBI_021.21.2021-05-27",0,0,72,72,"deciduous forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"56ebb6f7-a804-44b3-b6b9-d7c6344164a9","SCBI_016.basePlot.brd","D02","SCBI","SCBI_016","distributed","21","deciduousForest",38.904234,-78.158647,"WGS84",20.2,257.8,0.2,"2021-05-27T12:12Z",,"OK","SCBI_016.21.2021-05-27",0,0,88,88,"deciduous forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"cac29284-999c-4d2f-af58-77968a3063db","SCBI_043.basePlot.brd","D02","SCBI","SCBI_043","distributed","21","pastureHay",38.890577,-78.151569,"WGS84",20.1,366.7,0.1,"2021-05-27T12:40Z",,"OK","SCBI_043.21.2021-05-27",0,0,65,65,"grassland",23,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"5324923c-668d-4db4-9694-b40afe991173","SCBI_006.basePlot.brd","D02","SCBI","SCBI_006","distributed","21","pastureHay",38.897609,-78.152007,"WGS84",20.1,297.9,0.1,"2021-05-27T12:57Z",,"OK","SCBI_006.21.2021-05-27",0,0,60,60,"grassland",24,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"273fb42e-ab23-461c-b854-f650e8b0e427","SCBI_004.basePlot.brd","D02","SCBI","SCBI_004","distributed","21","deciduousForest",38.896938,-78.146458,"WGS84",20.5,309.4,0.7,"2021-05-27T13:13Z",,"OK","SCBI_004.21.2021-05-27",0,0,68,68,"deciduous forest",22,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"9449a76e-69be-4dc0-b039-98673d0c9288","SCBI_008.basePlot.brd","D02","SCBI","SCBI_008","distributed","21","deciduousForest",38.887763,-78.147164,"WGS84",20.3,336.7,0.4,"2021-05-27T13:41Z",,"OK","SCBI_008.21.2021-05-27",0,0,65,65,"deciduous forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"3eca3004-7864-4659-971f-d4348303a222","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","deciduousForest",38.886312,-78.143735,"WGS84",20.2,343.7,0.5,"2021-05-27T13:55Z",,"OK","SCBI_023.21.2021-05-27",0,0,62,62,"deciduous forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"d0568a8a-b352-45d1-870c-de4ac978d79c","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","deciduousForest",38.884381,-78.141069,"WGS84",20.3,364.3,0.6,"2021-05-27T14:09Z",,"OK","SCBI_015.21.2021-05-27",0,0,63,63,"deciduous forest",20,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"a1083fe8-528b-4de6-a9c0-a123fb2f23a3","SCBI_011.basePlot.brd","D02","SCBI","SCBI_011","distributed","21","deciduousForest",38.879734,-78.139901,"WGS84",20.2,365.0,0.4,"2021-05-27T14:24Z",,"OK","SCBI_011.21.2021-05-27",0,0,60,60,"deciduous forest",22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"3096fbe6-35ce-4682-bfeb-98a92e32b4db","SCBI_013.basePlot.brd","D02","SCBI","SCBI_013","distributed","21","deciduousForest",38.874379,-78.163985,"WGS84",20.2,314.3,0.3,"2021-05-27T14:52Z",,"OK","SCBI_013.21.2021-05-27",0,0,58,58,"deciduous forest",23,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"4598a1d8-48b8-41ed-9f05-0177e869cca0","SCBI_018.basePlot.brd","D02","SCBI","SCBI_018","distributed","21","deciduousForest",38.870965,-78.157532,"WGS84",20.2,372.3,0.3,"2021-05-28T09:30Z",,"OK","SCBI_018.21.2021-05-28",20,20,84,84,"deciduous forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"9e7686e7-233e-4bff-b6dc-5035e8f296f3","SCBI_019.basePlot.brd","D02","SCBI","SCBI_019","distributed","21","deciduousForest",38.900642,-78.175704,"WGS84",20.1,304.6,0.1,"2021-05-28T10:20Z",,"OK","SCBI_019.21.2021-05-28",15,15,66,66,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"5f88ec2a-ee1d-4a45-9c92-1c0e5acdf617","SCBI_005.basePlot.brd","D02","SCBI","SCBI_005","distributed","21","deciduousForest",38.900538,-78.161860,"WGS84",20.2,270.7,0.3,"2021-05-28T10:36Z",,"OK","SCBI_005.21.2021-05-28",20,20,65,65,"deciduous forest",18,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"c6f111ea-fb61-47ae-b246-d0dafd174732","SCBI_016.basePlot.brd","D02","SCBI","SCBI_016","distributed","21","deciduousForest",38.904234,-78.158647,"WGS84",20.2,257.8,0.2,"2021-05-28T10:56Z",,"OK","SCBI_016.21.2021-05-28",50,50,71,71,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"3adb7f24-fff6-4efc-929d-365986642e44","SCBI_021.basePlot.brd","D02","SCBI","SCBI_021","distributed","21","deciduousForest",38.900853,-78.152880,"WGS84",20.1,318.1,0.1,"2021-05-28T11:11Z",,"OK","SCBI_021.21.2021-05-28",60,60,66,66,"deciduous forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"938e9589-de48-4e64-9c7a-e4ebe80d78d8","SCBI_043.basePlot.brd","D02","SCBI","SCBI_043","distributed","21","pastureHay",38.890577,-78.151569,"WGS84",20.1,366.7,0.1,"2021-05-28T11:35Z",,"OK","SCBI_043.21.2021-05-28",10,10,66,66,"grassland",20,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"71ec569c-75c3-4956-85be-de4539a20ca5","SCBI_006.basePlot.brd","D02","SCBI","SCBI_006","distributed","21","pastureHay",38.897609,-78.152007,"WGS84",20.1,297.9,0.1,"2021-05-28T11:49Z",,"OK","SCBI_006.21.2021-05-28",40,40,70,70,"grassland",19,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"11f9d783-fa4b-4521-a0c6-b19358612e0a","SCBI_004.basePlot.brd","D02","SCBI","SCBI_004","distributed","21","deciduousForest",38.896938,-78.146458,"WGS84",20.5,309.4,0.7,"2021-05-28T12:04Z",,"OK","SCBI_004.21.2021-05-28",60,60,71,71,"deciduous forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"7f643933-863c-4b7f-9691-9d14408838a4","SCBI_008.basePlot.brd","D02","SCBI","SCBI_008","distributed","21","deciduousForest",38.887763,-78.147164,"WGS84",20.3,336.7,0.4,"2021-05-28T12:38Z",,"OK","SCBI_008.21.2021-05-28",50,50,66,66,"deciduous forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"71925c45-79d6-4b3b-9ee0-aaad8549daa1","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","deciduousForest",38.886312,-78.143735,"WGS84",20.2,343.7,0.5,"2021-05-28T13:01Z",,"OK","SCBI_023.21.2021-05-28",70,70,67,67,"deciduous forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"0dbbcb7c-5ecd-426a-ab6f-75a042e9c616","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","deciduousForest",38.884381,-78.141069,"WGS84",20.3,364.3,0.6,"2021-05-28T13:16Z",,"OK","SCBI_015.21.2021-05-28",70,70,66,66,"deciduous forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"14ca750e-8dce-484d-a29f-66a09d871d3d","SCBI_011.basePlot.brd","D02","SCBI","SCBI_011","distributed","21","deciduousForest",38.879734,-78.139901,"WGS84",20.2,365.0,0.4,"2021-05-28T13:36Z",,"OK","SCBI_011.21.2021-05-28",60,60,68,68,"deciduous forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
"94cafc58-5199-44e0-a761-e92ccdb2d9a7","SCBI_013.basePlot.brd","D02","SCBI","SCBI_013","distributed","21","deciduousForest",38.874379,-78.163985,"WGS84",20.2,314.3,0.3,"2021-05-28T14:08Z",,"OK","SCBI_013.21.2021-05-28",70,70,63,63,"deciduous forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"CEBER"
