uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,samplingImpracticalRemarks,samplingImpractical,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy
"6e899da7-597c-4c38-9da7-1b0ae7e50bbe","SCBI_006.basePlot.brd","D02","SCBI","SCBI_006","distributed","21","pastureHay",38.897609,-78.152007,"WGS84",20.1,297.9,0.1,"2020-06-01T10:28Z",,"OK","SCBI_006.21.2020-06-01",0,0,44,59,"grassland",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"DBOLT"
"a3f8a7d9-e9ce-4629-8e62-7496339c6e94","SCBI_004.basePlot.brd","D02","SCBI","SCBI_004","distributed","21","deciduousForest",38.896938,-78.146458,"WGS84",20.5,309.4,0.7,"2020-06-01T10:52Z",,"OK","SCBI_004.21.2020-06-01",0,0,44,59,"deciduous forest",12,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"DBOLT"
"2118700c-4a62-424f-8c24-de711241a285","SCBI_003.basePlot.brd","D02","SCBI","SCBI_003","distributed","21","deciduousForest",38.883308,-78.120371,"WGS84",20.2,566.0,0.4,"2020-06-01T11:35Z",,"OK","SCBI_003.21.2020-06-01",0,0,44,59,"deciduous forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"DBOLT"
"b6225843-daf0-4607-8ef1-1b39f532ea6c","SCBI_010.basePlot.brd","D02","SCBI","SCBI_010","distributed","21","deciduousForest",38.884776,-78.125148,"WGS84",20.3,491.9,0.5,"2020-06-01T12:07Z",,"OK","SCBI_010.21.2020-06-01",0,0,44,59,"deciduous forest",12,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"DBOLT"
"6f20908e-beca-4630-a4e0-6a6c4e620e7a","SCBI_022.basePlot.brd","D02","SCBI","SCBI_022","distributed","21","deciduousForest",38.882557,-78.123168,"WGS84",20.3,500.6,0.5,"2020-06-01T12:44Z",,"OK","SCBI_022.21.2020-06-01",0,0,44,59,"deciduous forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"DBOLT"
"b790920a-270a-4f40-925b-6f9a50e62388","SCBI_017.basePlot.brd","D02","SCBI","SCBI_017","distributed","21","deciduousForest",38.879363,-78.135381,"WGS84",20.1,383.3,0.2,"2020-06-01T13:09Z",,"OK","SCBI_017.21.2020-06-01",0,0,44,59,"deciduous forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"DBOLT"
"96244604-a44a-4667-a8fd-3c4e952409ff","SCBI_002.basePlot.brd","D02","SCBI","SCBI_002","distributed","21","deciduousForest",38.895214,-78.142704,"WGS84",20.3,316.0,1.0,"2020-06-02T10:39Z",,"OK","SCBI_002.21.2020-06-02",100,100,68,72,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"DBOLT"
"073686d5-8984-4e05-938e-df61b1e8b49c","SCBI_011.basePlot.brd","D02","SCBI","SCBI_011","distributed","21","deciduousForest",38.879734,-78.139901,"WGS84",20.2,365.0,0.4,"2020-06-02T11:22Z",,"OK","SCBI_011.21.2020-06-02",100,100,68,72,"deciduous forest",17,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"DBOLT"
"a7672406-26a1-41a9-9f57-cd8bb70284d3","SCBI_007.basePlot.brd","D02","SCBI","SCBI_007","distributed","21","deciduousForest",38.884909,-78.130305,"WGS84",20.3,409.0,0.5,"2020-06-02T12:13Z",,"OK","SCBI_007.21.2020-06-02",100,100,68,72,"deciduous forest",19,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"DBOLT"
