uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,samplingImpracticalRemarks,samplingImpractical,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy
"6d20664e-b7ef-4459-9403-8657571a3cfb","SERC_025.basePlot.brd","D02","SERC","SERC_025","distributed","21","deciduousForest",38.886410,-76.551826,"WGS84",20.4,16.8,0.8,"2020-06-08T10:05Z",,"OK","SERC_025.21.2020-06-08",5,5,64,61,"mixed deciduous/evergreen forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JLAI"
"0eeaf37f-f983-4eb7-a879-bb9109f51a35","SERC_006.basePlot.brd","D02","SERC","SERC_006","distributed","21","deciduousForest",38.881090,-76.547314,"WGS84",20.1,3.1,0.1,"2020-06-08T10:26Z",,"OK","SERC_006.21.2020-06-08",5,5,64,61,"mixed deciduous/evergreen forest",22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JLAI"
"d5e48ca1-c2f6-429a-8edd-88e68a9157a6","SERC_005.basePlot.brd","D02","SERC","SERC_005","distributed","21","deciduousForest",38.893246,-76.547604,"WGS84",20.3,15.6,0.6,"2020-06-09T09:52Z",,"OK","SERC_005.21.2020-06-09",60,40,69,90,"mixed deciduous/evergreen forest",22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JLAI"
"34293699-85d1-4a00-98f5-8056e19a7fd9","SERC_003.basePlot.brd","D02","SERC","SERC_003","distributed","21","deciduousForest",38.899872,-76.543752,"WGS84",20.1,8.2,0.1,"2020-06-09T10:25Z",,"OK","SERC_003.21.2020-06-09",60,40,69,90,"mixed deciduous/evergreen forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JLAI"
"03e0d0cc-7c04-4a50-bd0d-8ae0cfda0f91","SERC_016.basePlot.brd","D02","SERC","SERC_016","distributed","21","deciduousForest",38.899455,-76.547547,"WGS84",20.2,21.5,0.3,"2020-06-09T10:52Z",,"OK","SERC_016.21.2020-06-09",60,40,69,90,"mixed deciduous/evergreen forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JLAI"
"5c9f162c-e272-4a55-94c3-2598662f98fd","SERC_026.basePlot.brd","D02","SERC","SERC_026","distributed","21","deciduousForest",38.901228,-76.550590,"WGS84",20.1,9.7,0.1,"2020-06-09T11:22Z",,"OK","SERC_026.21.2020-06-09",60,40,69,90,"mixed deciduous/evergreen forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JLAI"
"157d28f0-7009-4fd6-94c6-2b5ef9bb805c","SERC_011.basePlot.brd","D02","SERC","SERC_011","distributed","21","deciduousForest",38.898525,-76.551056,"WGS84",20.4,34.7,0.7,"2020-06-10T09:59Z",,"OK","SERC_011.21.2020-06-10",20,20,88,77,"mixed deciduous/evergreen forest",25,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JLAI"
"4784fd30-33f0-435f-9695-74ac8b97641d","SERC_010.basePlot.brd","D02","SERC","SERC_010","distributed","21","deciduousForest",38.909676,-76.546253,"WGS84",20.2,25.4,0.2,"2020-06-10T10:41Z",,"OK","SERC_010.21.2020-06-10",20,20,88,77,"mixed deciduous/evergreen forest",25,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JLAI"
