uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy
"12a2bc34-7cda-4174-a9e4-b210c4f5d700","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","2019-06-03T09:20Z","SCBI_023.21.2019-06-03",3,"Y","WBNU","Sitta carolinensis","species","White-breasted Nuthatch",34,"calling","No","Unknown",1,,"DBOLT"
"f3b15d3a-fd93-4dfc-a5a1-66331ac1144a","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","2019-06-03T09:20Z","SCBI_023.21.2019-06-03",1,"Y","SCTA","Piranga olivacea","species","Scarlet Tanager",77,"singing","No","Unknown",1,,"DBOLT"
"191a4034-b49c-405e-93e0-321ae9687fa3","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","2019-06-03T09:20Z","SCBI_023.21.2019-06-03",4,"Y","RBWO","Melanerpes carolinus","species","Red-bellied Woodpecker",45,"singing","No","Unknown",1,,"DBOLT"
"c2f316d7-6414-40a4-b9cd-f62ef24be148","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","2019-06-03T09:20Z","SCBI_023.21.2019-06-03",1,"Y","WOTH","Hylocichla mustelina","species","Wood Thrush",51,"singing","No","Unknown",1,,"DBOLT"
"92bde3ca-4836-4443-94f1-2ef057e36788","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","2019-06-03T09:20Z","SCBI_023.21.2019-06-03",5,"N",,,,,,,,,,,"DBOLT"
"3a2a60b8-59ef-46d3-a358-9e3ed913c74e","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","2019-06-03T09:20Z","SCBI_023.21.2019-06-03",2,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",54,"singing","No","Unknown",1,,"DBOLT"
"f7e82b53-f26e-4154-837b-808095004eb8","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","2019-06-03T09:20Z","SCBI_023.21.2019-06-03",88,"Y","NOFL","Colaptes auratus","species","Northern Flicker",,"singing","No","Unknown",1,,"DBOLT"
"94af1a5c-74ed-493e-acd6-b75f4033cc42","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","2019-06-03T09:20Z","SCBI_023.21.2019-06-03",1,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",55,"singing","No","Unknown",1,,"DBOLT"
"f47317a3-96c4-4ca3-a8d8-9800d0df53ca","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","2019-06-03T09:20Z","SCBI_023.21.2019-06-03",88,"Y","YBCH","Icteria virens","species","Yellow-breasted Chat",,"singing","Yes","Unknown",1,,"DBOLT"
"afc6cb15-f56a-43d4-9a1e-7e6acef5f537","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","2019-06-03T09:20Z","SCBI_023.21.2019-06-03",4,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",42,"singing","No","Unknown",1,,"DBOLT"
"120ef168-d396-4ded-bc8c-e464f44f49e6","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","2019-06-03T09:20Z","SCBI_023.21.2019-06-03",1,"Y","WOTH","Hylocichla mustelina","species","Wood Thrush",45,"singing","No","Unknown",1,,"DBOLT"
"4aad24c9-c8a7-4280-ab5d-e3e47d4c2173","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","2019-06-03T09:20Z","SCBI_023.21.2019-06-03",6,"Y","RBWO","Melanerpes carolinus","species","Red-bellied Woodpecker",31,"calling","No","Unknown",1,,"DBOLT"
"50497cb1-f4f1-42c8-bd9b-5df692fc7937","SCBI_023.basePlot.brd","D02","SCBI","SCBI_023","distributed","21","2019-06-03T09:20Z","SCBI_023.21.2019-06-03",3,"Y","WOTH","Hylocichla mustelina","species","Wood Thrush",64,"singing","No","Unknown",1,,"DBOLT"
"e94957da-6d1b-4907-afdb-2229cc8d5fcd","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",6,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",76,"singing","No","Unknown",1,,"DBOLT"
"742706f4-e863-4766-8230-6123be642d7e","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",5,"Y","RBWO","Melanerpes carolinus","species","Red-bellied Woodpecker",90,"singing","No","Unknown",1,,"DBOLT"
"f9fad95b-5c6a-4059-ac23-edad7a25d69f","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",2,"Y","RBWO","Melanerpes carolinus","species","Red-bellied Woodpecker",64,"singing","No","Unknown",1,,"DBOLT"
"246117d8-6342-46a4-bf23-aa37ace8f1e1","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",88,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",,"singing","No","Unknown",1,,"DBOLT"
"d3dbf04a-934e-45d3-8e83-48099f0a9e36","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",3,"N",,,,,,,,,,,"DBOLT"
"26400aff-41bb-45e4-844b-9a425aaa3bd0","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",88,"Y","CARW","Thryothorus ludovicianus","species","Carolina Wren",,"singing","No","Unknown",1,,"DBOLT"
"6f5bcc52-618b-4c53-ad10-0a17f842343c","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",88,"Y","RWBL","Agelaius phoeniceus","species","Red-winged Blackbird",,"visual","Yes","Male",1,,"DBOLT"
"f58688bd-83f1-4b16-8eaa-d672453ac89e","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",88,"Y","BHCO","Molothrus ater","species","Brown-headed Cowbird",,"flyover","Yes","Unknown",1,,"DBOLT"
"cf3048ab-c3f0-4185-b581-ba38a824affb","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",1,"Y","SCTA","Piranga olivacea","species","Scarlet Tanager",83,"singing","No","Unknown",1,,"DBOLT"
"2345fe33-5c89-4635-bad8-40bd441f20ea","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",88,"Y","WEWA","Helmitheros vermivorum","species","Worm-eating Warbler",,"singing","No","Unknown",1,,"DBOLT"
"f1842c81-ff3e-4548-a315-bac1e536952f","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",88,"Y","TRES","Tachycineta bicolor","species","Tree Swallow",,"visual","Yes","Unknown",1,,"DBOLT"
"f64244d9-ea60-4986-b223-c9e70294497b","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",1,"Y","WOTH","Hylocichla mustelina","species","Wood Thrush",76,"singing","No","Unknown",1,,"DBOLT"
"b4898b99-5806-4779-9ca2-def102903b17","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",4,"Y","NOCA","Cardinalis cardinalis","species","Northern Cardinal",112,"singing","No","Unknown",1,,"DBOLT"
"080943fa-cd27-4197-8f9d-bb339277b252","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",88,"Y","PIWO","Dryocopus pileatus","species","Pileated Woodpecker",,"calling","No","Unknown",1,,"DBOLT"
"8f098e6a-abad-4cb3-a089-e579bdd54ca8","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",2,"Y","LOWA","Parkesia motacilla","species","Louisiana Waterthrush",53,"singing","No","Unknown",1,,"DBOLT"
"fa90a324-6377-45af-a436-93757e8bf1db","SCBI_015.basePlot.brd","D02","SCBI","SCBI_015","distributed","21","2019-06-03T10:10Z","SCBI_015.21.2019-06-03",1,"Y","ACFL","Empidonax virescens","species","Acadian Flycatcher",41,"calling","No","Unknown",1,,"DBOLT"
"08a91a29-14e0-4106-a29d-451b8e8d7ab3","SCBI_011.basePlot.brd","D02","SCBI","SCBI_011","distributed","21","2019-06-03T11:15Z","SCBI_011.21.2019-06-03",2,"Y","SCTA","Piranga olivacea","species","Scarlet Tanager",75,"singing","No","Unknown",1,,"DBOLT"
"f0eb79ff-11a9-4ac2-a9de-360eae5fe5bb","SCBI_011.basePlot.brd","D02","SCBI","SCBI_011","distributed","21","2019-06-03T11:15Z","SCBI_011.21.2019-06-03",1,"Y","CARW","Thryothorus ludovicianus","species","Carolina Wren",56,"singing","No","Unknown",1,,"DBOLT"
"26f53e16-2229-464c-952b-bc3f42925e43","SCBI_011.basePlot.brd","D02","SCBI","SCBI_011","distributed","21","2019-06-03T11:15Z","SCBI_011.21.2019-06-03",88,"Y","CHSP","Spizella passerina","species","Chipping Sparrow",,"singing","No","Unknown",1,,"DBOLT"
"3d0e068b-e6d9-42de-856f-28be0eee581b","SCBI_011.basePlot.brd","D02","SCBI","SCBI_011","distributed","21","2019-06-03T11:15Z","SCBI_011.21.2019-06-03",88,"Y","YBCU","Coccyzus americanus","species","Yellow-billed Cuckoo",,"singing","No","Unknown",1,,"DBOLT"
"cc8ecff7-7164-49cd-a91c-eb1bc793edfa","SCBI_011.basePlot.brd","D02","SCBI","SCBI_011","distributed","21","2019-06-03T11:15Z","SCBI_011.21.2019-06-03",4,"Y","CARW","Thryothorus ludovicianus","species","Carolina Wren",49,"singing","No","Unknown",1,,"DBOLT"
"d3fb06b7-7fda-4053-92c4-930079764862","SCBI_011.basePlot.brd","D02","SCBI","SCBI_011","distributed","21","2019-06-03T11:15Z","SCBI_011.21.2019-06-03",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",43,"singing","No","Unknown",1,,"DBOLT"
"fe5b25e5-8885-44ee-be6a-11208d0a4410","SCBI_011.basePlot.brd","D02","SCBI","SCBI_011","distributed","21","2019-06-03T11:15Z","SCBI_011.21.2019-06-03",2,"Y","WBNU","Sitta carolinensis","species","White-breasted Nuthatch",45,"singing","No","Unknown",1,,"DBOLT"
